FeatureCode,DateCode,Measurement,Units,Value,Indices of Deprivation
E01011357,2019,Score,,54.727,a. Index of Multiple Deprivation (IMD)
E01002479,2019,Score,,19.628,a. Index of Multiple Deprivation (IMD)
E01009865,2019,Score,,34.347,a. Index of Multiple Deprivation (IMD)
E01009932,2019,Score,,41.484,a. Index of Multiple Deprivation (IMD)
E01002415,2019,Score,,6.957,a. Index of Multiple Deprivation (IMD)
E01009846,2019,Score,,11.093,a. Index of Multiple Deprivation (IMD)
E01002164,2019,Score,,8.835,a. Index of Multiple Deprivation (IMD)
E01011341,2019,Score,,34.818,a. Index of Multiple Deprivation (IMD)
E01012594,2019,Score,,49.883,a. Index of Multiple Deprivation (IMD)
E01002142,2019,Score,,14.391,a. Index of Multiple Deprivation (IMD)
E01002507,2019,Score,,21.013,a. Index of Multiple Deprivation (IMD)
E01011350,2019,Score,,10.781,a. Index of Multiple Deprivation (IMD)
E01011336,2019,Score,,58.939,a. Index of Multiple Deprivation (IMD)
E01014779,2019,Score,,7.967,a. Index of Multiple Deprivation (IMD)
E01014797,2019,Score,,9.043,a. Index of Multiple Deprivation (IMD)
E01029735,2019,Score,,13.125,a. Index of Multiple Deprivation (IMD)
E01029762,2019,Score,,9.977,a. Index of Multiple Deprivation (IMD)
E01030084,2019,Score,,4.975,a. Index of Multiple Deprivation (IMD)
E01030115,2019,Score,,27.695,a. Index of Multiple Deprivation (IMD)
E01029794,2019,Score,,10.925,a. Index of Multiple Deprivation (IMD)
E01029813,2019,Score,,8.411,a. Index of Multiple Deprivation (IMD)
E01029297,2019,Score,,50.651,a. Index of Multiple Deprivation (IMD)
E01029627,2019,Score,,18.375,a. Index of Multiple Deprivation (IMD)
E01029649,2019,Score,,11.509,a. Index of Multiple Deprivation (IMD)
E01029321,2019,Score,,15.692,a. Index of Multiple Deprivation (IMD)
E01029842,2019,Score,,37.597,a. Index of Multiple Deprivation (IMD)
E01029858,2019,Score,,10.745,a. Index of Multiple Deprivation (IMD)
E01029320,2019,Score,,17.401,a. Index of Multiple Deprivation (IMD)
E01030165,2019,Score,,18.42,a. Index of Multiple Deprivation (IMD)
E01029152,2019,Score,,24.428,a. Index of Multiple Deprivation (IMD)
E01014691,2019,Score,,36.529,a. Index of Multiple Deprivation (IMD)
E01030140,2019,Score,,22.43,a. Index of Multiple Deprivation (IMD)
E01030263,2019,Score,,23.099,a. Index of Multiple Deprivation (IMD)
E01014848,2019,Score,,14.711,a. Index of Multiple Deprivation (IMD)
E01029172,2019,Score,,5.706,a. Index of Multiple Deprivation (IMD)
E01030246,2019,Score,,40.471,a. Index of Multiple Deprivation (IMD)
E01029768,2019,Score,,11.392,a. Index of Multiple Deprivation (IMD)
E01029791,2019,Score,,7.408,a. Index of Multiple Deprivation (IMD)
E01029872,2019,Score,,8.514,a. Index of Multiple Deprivation (IMD)
E01029925,2019,Score,,9.36,a. Index of Multiple Deprivation (IMD)
E01030071,2019,Score,,15.838,a. Index of Multiple Deprivation (IMD)
E01014687,2019,Score,,29.223,a. Index of Multiple Deprivation (IMD)
E01029980,2019,Score,,50.893,a. Index of Multiple Deprivation (IMD)
E01028953,2019,Score,,3.079,a. Index of Multiple Deprivation (IMD)
E01029575,2019,Score,,23.125,a. Index of Multiple Deprivation (IMD)
E01029590,2019,Score,,10.155,a. Index of Multiple Deprivation (IMD)
E01029491,2019,Score,,12.978,a. Index of Multiple Deprivation (IMD)
E01029078,2019,Score,,14.149,a. Index of Multiple Deprivation (IMD)
E01029133,2019,Score,,17.64,a. Index of Multiple Deprivation (IMD)
E01029234,2019,Score,,36.571,a. Index of Multiple Deprivation (IMD)
E01029277,2019,Score,,12.907,a. Index of Multiple Deprivation (IMD)
E01028991,2019,Score,,20.987,a. Index of Multiple Deprivation (IMD)
E01028967,2019,Score,,43.571,a. Index of Multiple Deprivation (IMD)
E01028838,2019,Score,,24.674,a. Index of Multiple Deprivation (IMD)
E01028781,2019,Score,,25.539,a. Index of Multiple Deprivation (IMD)
E01028855,2019,Score,,6.353,a. Index of Multiple Deprivation (IMD)
E01028890,2019,Score,,19.443,a. Index of Multiple Deprivation (IMD)
E01028949,2019,Score,,4.575,a. Index of Multiple Deprivation (IMD)
E01006436,2019,Score,,72.718,a. Index of Multiple Deprivation (IMD)
E01029400,2019,Score,,18.713,a. Index of Multiple Deprivation (IMD)
E01029447,2019,Score,,36.697,a. Index of Multiple Deprivation (IMD)
E01006510,2019,Score,,37.409,a. Index of Multiple Deprivation (IMD)
E01029591,2019,Score,,33.291,a. Index of Multiple Deprivation (IMD)
E01029520,2019,Score,,1.906,a. Index of Multiple Deprivation (IMD)
E01006502,2019,Score,,22.386,a. Index of Multiple Deprivation (IMD)
E01029690,2019,Score,,8.402,a. Index of Multiple Deprivation (IMD)
E01029227,2019,Score,,13.792,a. Index of Multiple Deprivation (IMD)
E01029230,2019,Score,,23.106,a. Index of Multiple Deprivation (IMD)
E01028891,2019,Score,,30.627,a. Index of Multiple Deprivation (IMD)
E01028944,2019,Score,,18.12,a. Index of Multiple Deprivation (IMD)
E01029382,2019,Score,,20.427,a. Index of Multiple Deprivation (IMD)
E01029318,2019,Score,,10.8,a. Index of Multiple Deprivation (IMD)
E01029465,2019,Score,,7.101,a. Index of Multiple Deprivation (IMD)
E01003192,2019,Score,,48.716,a. Index of Multiple Deprivation (IMD)
E01000369,2019,Score,,14.638,a. Index of Multiple Deprivation (IMD)
E01001815,2019,Score,,36.758,a. Index of Multiple Deprivation (IMD)
E01003259,2019,Score,,21.089,a. Index of Multiple Deprivation (IMD)
E01003938,2019,Score,,31.171,a. Index of Multiple Deprivation (IMD)
E01000384,2019,Score,,12.076,a. Index of Multiple Deprivation (IMD)
E01000420,2019,Score,,11.155,a. Index of Multiple Deprivation (IMD)
E01000377,2019,Score,,12.286,a. Index of Multiple Deprivation (IMD)
E01002996,2019,Score,,7.571,a. Index of Multiple Deprivation (IMD)
E01003231,2019,Score,,23.637,a. Index of Multiple Deprivation (IMD)
E01001980,2019,Score,,28.46,a. Index of Multiple Deprivation (IMD)
E01001864,2019,Score,,28.795,a. Index of Multiple Deprivation (IMD)
E01002993,2019,Score,,10.174,a. Index of Multiple Deprivation (IMD)
E01003215,2019,Score,,24.827,a. Index of Multiple Deprivation (IMD)
E01003122,2019,Score,,25.76,a. Index of Multiple Deprivation (IMD)
E01003891,2019,Score,,2.666,a. Index of Multiple Deprivation (IMD)
E01003826,2019,Score,,22.898,a. Index of Multiple Deprivation (IMD)
E01003835,2019,Score,,4.465,a. Index of Multiple Deprivation (IMD)
E01004023,2019,Score,,28.547,a. Index of Multiple Deprivation (IMD)
E01002711,2019,Score,,21.801,a. Index of Multiple Deprivation (IMD)
E01002715,2019,Score,,38.505,a. Index of Multiple Deprivation (IMD)
E01003946,2019,Score,,17.006,a. Index of Multiple Deprivation (IMD)
E01002673,2019,Score,,49.21,a. Index of Multiple Deprivation (IMD)
E01000572,2019,Score,,12.26,a. Index of Multiple Deprivation (IMD)
E01000621,2019,Score,,25.172,a. Index of Multiple Deprivation (IMD)
E01000520,2019,Score,,20.597,a. Index of Multiple Deprivation (IMD)
E01000535,2019,Score,,29.612,a. Index of Multiple Deprivation (IMD)
E01003737,2019,Score,,14.602,a. Index of Multiple Deprivation (IMD)
E01004214,2019,Score,,35.567,a. Index of Multiple Deprivation (IMD)
E01003860,2019,Score,,9.269,a. Index of Multiple Deprivation (IMD)
E01003434,2019,Score,,13.002,a. Index of Multiple Deprivation (IMD)
E01003343,2019,Score,,21.817,a. Index of Multiple Deprivation (IMD)
E01003311,2019,Score,,17.357,a. Index of Multiple Deprivation (IMD)
E01003284,2019,Score,,19.337,a. Index of Multiple Deprivation (IMD)
E01003108,2019,Score,,33.192,a. Index of Multiple Deprivation (IMD)
E01003447,2019,Score,,24.427,a. Index of Multiple Deprivation (IMD)
E01003360,2019,Score,,7.498,a. Index of Multiple Deprivation (IMD)
E01003423,2019,Score,,5.847,a. Index of Multiple Deprivation (IMD)
E01014727,2019,Score,,71.15,a. Index of Multiple Deprivation (IMD)
E01030199,2019,Score,,17.831,a. Index of Multiple Deprivation (IMD)
E01014858,2019,Score,,12.735,a. Index of Multiple Deprivation (IMD)
E01014711,2019,Score,,4.699,a. Index of Multiple Deprivation (IMD)
E01014801,2019,Score,,58.442,a. Index of Multiple Deprivation (IMD)
E01014826,2019,Score,,10.326,a. Index of Multiple Deprivation (IMD)
E01030242,2019,Score,,9.787,a. Index of Multiple Deprivation (IMD)
E01001733,2019,Score,,32.404,a. Index of Multiple Deprivation (IMD)
E01001953,2019,Score,,22.092,a. Index of Multiple Deprivation (IMD)
E01002576,2019,Score,,21.712,a. Index of Multiple Deprivation (IMD)
E01002613,2019,Score,,18.663,a. Index of Multiple Deprivation (IMD)
E01001929,2019,Score,,12.281,a. Index of Multiple Deprivation (IMD)
E01001545,2019,Score,,45.483,a. Index of Multiple Deprivation (IMD)
E01001842,2019,Score,,39.524,a. Index of Multiple Deprivation (IMD)
E01001724,2019,Score,,25.324,a. Index of Multiple Deprivation (IMD)
E01002484,2019,Score,,21.292,a. Index of Multiple Deprivation (IMD)
E01002509,2019,Score,,8.183,a. Index of Multiple Deprivation (IMD)
E01003368,2019,Score,,16.576,a. Index of Multiple Deprivation (IMD)
E01002464,2019,Score,,6.369,a. Index of Multiple Deprivation (IMD)
E01002545,2019,Score,,42.956,a. Index of Multiple Deprivation (IMD)
E01002567,2019,Score,,21.331,a. Index of Multiple Deprivation (IMD)
E01002543,2019,Score,,30.671,a. Index of Multiple Deprivation (IMD)
E01002148,2019,Score,,10.409,a. Index of Multiple Deprivation (IMD)
E01001909,2019,Score,,22.51,a. Index of Multiple Deprivation (IMD)
E01001917,2019,Score,,15.582,a. Index of Multiple Deprivation (IMD)
E01001849,2019,Score,,34.104,a. Index of Multiple Deprivation (IMD)
E01001975,2019,Score,,21.262,a. Index of Multiple Deprivation (IMD)
E01001982,2019,Score,,32.02,a. Index of Multiple Deprivation (IMD)
E01001934,2019,Score,,23.795,a. Index of Multiple Deprivation (IMD)
E01001966,2019,Score,,13.306,a. Index of Multiple Deprivation (IMD)
E01011086,2019,Score,,7.976,a. Index of Multiple Deprivation (IMD)
E01011091,2019,Score,,9.36,a. Index of Multiple Deprivation (IMD)
E01003325,2019,Score,,36.329,a. Index of Multiple Deprivation (IMD)
E01003340,2019,Score,,18.948,a. Index of Multiple Deprivation (IMD)
E01010974,2019,Score,,36.647,a. Index of Multiple Deprivation (IMD)
E01001738,2019,Score,,22.939,a. Index of Multiple Deprivation (IMD)
E01010942,2019,Score,,42.874,a. Index of Multiple Deprivation (IMD)
E01000425,2019,Score,,6.454,a. Index of Multiple Deprivation (IMD)
E01000443,2019,Score,,18.208,a. Index of Multiple Deprivation (IMD)
E01002198,2019,Score,,13.235,a. Index of Multiple Deprivation (IMD)
E01000402,2019,Score,,23.537,a. Index of Multiple Deprivation (IMD)
E01000521,2019,Score,,53.09,a. Index of Multiple Deprivation (IMD)
E01000540,2019,Score,,10.46,a. Index of Multiple Deprivation (IMD)
E01000476,2019,Score,,19.67,a. Index of Multiple Deprivation (IMD)
E01000491,2019,Score,,21.226,a. Index of Multiple Deprivation (IMD)
E01001465,2019,Score,,24.442,a. Index of Multiple Deprivation (IMD)
E01002115,2019,Score,,12.933,a. Index of Multiple Deprivation (IMD)
E01002131,2019,Score,,28.704,a. Index of Multiple Deprivation (IMD)
E01002015,2019,Score,,26.278,a. Index of Multiple Deprivation (IMD)
E01002135,2019,Score,,15.16,a. Index of Multiple Deprivation (IMD)
E01002029,2019,Score,,36.32,a. Index of Multiple Deprivation (IMD)
E01002216,2019,Score,,12.222,a. Index of Multiple Deprivation (IMD)
E01003474,2019,Score,,4.548,a. Index of Multiple Deprivation (IMD)
E01003104,2019,Score,,24.638,a. Index of Multiple Deprivation (IMD)
E01003689,2019,Score,,31.258,a. Index of Multiple Deprivation (IMD)
E01003420,2019,Score,,9.184,a. Index of Multiple Deprivation (IMD)
E01003543,2019,Score,,23.221,a. Index of Multiple Deprivation (IMD)
E01002957,2019,Score,,14.322,a. Index of Multiple Deprivation (IMD)
E01003153,2019,Score,,14.764,a. Index of Multiple Deprivation (IMD)
E01002915,2019,Score,,8.064,a. Index of Multiple Deprivation (IMD)
E01006094,2019,Score,,6.038,a. Index of Multiple Deprivation (IMD)
E01003171,2019,Score,,25.368,a. Index of Multiple Deprivation (IMD)
E01006078,2019,Score,,10.417,a. Index of Multiple Deprivation (IMD)
E01005885,2019,Score,,17.269,a. Index of Multiple Deprivation (IMD)
E01003218,2019,Score,,15.773,a. Index of Multiple Deprivation (IMD)
E01003832,2019,Score,,37.019,a. Index of Multiple Deprivation (IMD)
E01003778,2019,Score,,9.642,a. Index of Multiple Deprivation (IMD)
E01010922,2019,Score,,17.102,a. Index of Multiple Deprivation (IMD)
E01010941,2019,Score,,55.017,a. Index of Multiple Deprivation (IMD)
E01011039,2019,Score,,27.835,a. Index of Multiple Deprivation (IMD)
E01011040,2019,Score,,34.379,a. Index of Multiple Deprivation (IMD)
E01010989,2019,Score,,24.601,a. Index of Multiple Deprivation (IMD)
E01011028,2019,Score,,34.602,a. Index of Multiple Deprivation (IMD)
E01010674,2019,Score,,45.12,a. Index of Multiple Deprivation (IMD)
E01010815,2019,Score,,37.327,a. Index of Multiple Deprivation (IMD)
E01003816,2019,Score,,12.147,a. Index of Multiple Deprivation (IMD)
E01003639,2019,Score,,20.275,a. Index of Multiple Deprivation (IMD)
E01002875,2019,Score,,14.928,a. Index of Multiple Deprivation (IMD)
E01003541,2019,Score,,27.163,a. Index of Multiple Deprivation (IMD)
E01010883,2019,Score,,15.969,a. Index of Multiple Deprivation (IMD)
E01010886,2019,Score,,23.231,a. Index of Multiple Deprivation (IMD)
E01003494,2019,Score,,21.333,a. Index of Multiple Deprivation (IMD)
E01001607,2019,Score,,17.855,a. Index of Multiple Deprivation (IMD)
E01001563,2019,Score,,16.576,a. Index of Multiple Deprivation (IMD)
E01001565,2019,Score,,16.271,a. Index of Multiple Deprivation (IMD)
E01001718,2019,Score,,20.149,a. Index of Multiple Deprivation (IMD)
E01017740,2019,Score,,6.787,a. Index of Multiple Deprivation (IMD)
E01017674,2019,Score,,16.92,a. Index of Multiple Deprivation (IMD)
E01001657,2019,Score,,11.265,a. Index of Multiple Deprivation (IMD)
E01017652,2019,Score,,13.616,a. Index of Multiple Deprivation (IMD)
E01001410,2019,Score,,45.507,a. Index of Multiple Deprivation (IMD)
E01001499,2019,Score,,24.023,a. Index of Multiple Deprivation (IMD)
E01001511,2019,Score,,21.859,a. Index of Multiple Deprivation (IMD)
E01001461,2019,Score,,40.049,a. Index of Multiple Deprivation (IMD)
E01001558,2019,Score,,39.726,a. Index of Multiple Deprivation (IMD)
E01001586,2019,Score,,24.143,a. Index of Multiple Deprivation (IMD)
E01001600,2019,Score,,13.508,a. Index of Multiple Deprivation (IMD)
E01016910,2019,Score,,39.933,a. Index of Multiple Deprivation (IMD)
E01017613,2019,Score,,6.681,a. Index of Multiple Deprivation (IMD)
E01016823,2019,Score,,12.233,a. Index of Multiple Deprivation (IMD)
E01016780,2019,Score,,8.624,a. Index of Multiple Deprivation (IMD)
E01017600,2019,Score,,18.09,a. Index of Multiple Deprivation (IMD)
E01016255,2019,Score,,10.102,a. Index of Multiple Deprivation (IMD)
E01017554,2019,Score,,16.804,a. Index of Multiple Deprivation (IMD)
E01016827,2019,Score,,14.619,a. Index of Multiple Deprivation (IMD)
E01017294,2019,Score,,14.051,a. Index of Multiple Deprivation (IMD)
E01017320,2019,Score,,13.955,a. Index of Multiple Deprivation (IMD)
E01017569,2019,Score,,16.139,a. Index of Multiple Deprivation (IMD)
E01017714,2019,Score,,6.822,a. Index of Multiple Deprivation (IMD)
E01017409,2019,Score,,5.749,a. Index of Multiple Deprivation (IMD)
E01016963,2019,Score,,17.366,a. Index of Multiple Deprivation (IMD)
E01017355,2019,Score,,17.914,a. Index of Multiple Deprivation (IMD)
E01006180,2019,Score,,20.276,a. Index of Multiple Deprivation (IMD)
E01006219,2019,Score,,24.436,a. Index of Multiple Deprivation (IMD)
E01000742,2019,Score,,23.251,a. Index of Multiple Deprivation (IMD)
E01000758,2019,Score,,3.339,a. Index of Multiple Deprivation (IMD)
E01006213,2019,Score,,52.268,a. Index of Multiple Deprivation (IMD)
E01006244,2019,Score,,43.301,a. Index of Multiple Deprivation (IMD)
E01006187,2019,Score,,25.992,a. Index of Multiple Deprivation (IMD)
E01006495,2019,Score,,50.821,a. Index of Multiple Deprivation (IMD)
E01000640,2019,Score,,26.984,a. Index of Multiple Deprivation (IMD)
E01000647,2019,Score,,6.901,a. Index of Multiple Deprivation (IMD)
E01000555,2019,Score,,15.947,a. Index of Multiple Deprivation (IMD)
E01000638,2019,Score,,28.948,a. Index of Multiple Deprivation (IMD)
E01000711,2019,Score,,11.785,a. Index of Multiple Deprivation (IMD)
E01000737,2019,Score,,32.209,a. Index of Multiple Deprivation (IMD)
E01000696,2019,Score,,7.31,a. Index of Multiple Deprivation (IMD)
E01006401,2019,Score,,10.819,a. Index of Multiple Deprivation (IMD)
E01006505,2019,Score,,52.24,a. Index of Multiple Deprivation (IMD)
E01006514,2019,Score,,43.775,a. Index of Multiple Deprivation (IMD)
E01006472,2019,Score,,18.025,a. Index of Multiple Deprivation (IMD)
E01001650,2019,Score,,31.966,a. Index of Multiple Deprivation (IMD)
E01001417,2019,Score,,8.251,a. Index of Multiple Deprivation (IMD)
E01001448,2019,Score,,30.162,a. Index of Multiple Deprivation (IMD)
E01001389,2019,Score,,21.071,a. Index of Multiple Deprivation (IMD)
E01006353,2019,Score,,26.815,a. Index of Multiple Deprivation (IMD)
E01006460,2019,Score,,73.046,a. Index of Multiple Deprivation (IMD)
E01006264,2019,Score,,5.914,a. Index of Multiple Deprivation (IMD)
E01006314,2019,Score,,7.729,a. Index of Multiple Deprivation (IMD)
E01005627,2019,Score,,15.105,a. Index of Multiple Deprivation (IMD)
E01006423,2019,Score,,14.453,a. Index of Multiple Deprivation (IMD)
E01006385,2019,Score,,6.543,a. Index of Multiple Deprivation (IMD)
E01000625,2019,Score,,22.448,a. Index of Multiple Deprivation (IMD)
E01000641,2019,Score,,30.752,a. Index of Multiple Deprivation (IMD)
E01000863,2019,Score,,34.37,a. Index of Multiple Deprivation (IMD)
E01000875,2019,Score,,21.838,a. Index of Multiple Deprivation (IMD)
E01001259,2019,Score,,20.119,a. Index of Multiple Deprivation (IMD)
E01004080,2019,Score,,9.86,a. Index of Multiple Deprivation (IMD)
E01004149,2019,Score,,9.979,a. Index of Multiple Deprivation (IMD)
E01004055,2019,Score,,38.922,a. Index of Multiple Deprivation (IMD)
E01001467,2019,Score,,26.454,a. Index of Multiple Deprivation (IMD)
E01000666,2019,Score,,5.577,a. Index of Multiple Deprivation (IMD)
E01001458,2019,Score,,40.254,a. Index of Multiple Deprivation (IMD)
E01001364,2019,Score,,42.16,a. Index of Multiple Deprivation (IMD)
E01001019,2019,Score,,5.448,a. Index of Multiple Deprivation (IMD)
E01001033,2019,Score,,14.464,a. Index of Multiple Deprivation (IMD)
E01000674,2019,Score,,12.232,a. Index of Multiple Deprivation (IMD)
